repo_full_name,id,number,state,title,user_login,created_at,updated_at,closed_at,merged_at,additions,deletions,changed_files
termux/termux-app,2857942660,4778,closed,Add Sponsors and Funders logos,agnostic-apollo,2025-09-24T18:49:36Z,2025-10-29T14:29:16Z,2025-10-29T14:29:16Z,2025-10-29T14:29:16Z,,,
termux/termux-app,2948321927,4836,closed,Create Mohamed Basha,hamoali12555-cpu,2025-10-26T10:27:25Z,2025-10-26T10:28:59Z,2025-10-26T10:28:59Z,,,,
termux/termux-app,2942475842,4831,closed,I need help and,rafaelmeloreisnovo,2025-10-23T23:22:29Z,2025-10-24T12:51:58Z,2025-10-24T12:51:58Z,,,,
termux/termux-app,2922622951,4821,closed,Create Vídeo,adriansilvad6-sudo,2025-10-17T01:15:10Z,2025-10-17T05:03:45Z,2025-10-17T05:03:35Z,,,,
termux/termux-app,2910799427,4818,closed,Create Trump,mattjamshidian-cpu,2025-10-13T16:27:02Z,2025-10-13T16:31:25Z,2025-10-13T16:27:45Z,,,,
termux/termux-app,2171414531,4251,closed,Fixed: termux-shared module use ndkVersion property uniformly,zjmok,2024-11-10T11:36:09Z,2025-10-12T09:53:10Z,2025-10-12T09:53:10Z,,,,
termux/termux-app,2906153779,4814,closed,Create termux-app,andreanadr,2025-10-11T07:02:47Z,2025-10-11T07:43:55Z,2025-10-11T07:13:07Z,,,,
termux/termux-app,2889996440,4806,closed,Delete .github/FUNDING.yml,andreanadr,2025-10-06T12:20:35Z,2025-10-09T09:30:24Z,2025-10-09T09:30:24Z,,,,
termux/termux-app,2895877178,4808,closed,Inscrição para o enemU,pocoto1804-cmyk,2025-10-08T03:03:46Z,2025-10-08T03:05:39Z,2025-10-08T03:05:39Z,,,,
termux/termux-app,2887012568,4804,closed,Create Trading avancée,anifsalifou161-sys,2025-10-04T09:41:15Z,2025-10-04T21:54:09Z,2025-10-04T10:11:14Z,,,,
termux/termux-app,2056623795,4141,closed,"Add seperate italic, bold and italic + bold font files",11soda11,2024-09-05T22:17:12Z,2025-10-03T21:17:41Z,2025-09-21T13:59:07Z,,,,
termux/termux-app,2879737914,4795,closed,Update README.md,jdon88889-hue,2025-10-01T21:36:28Z,2025-10-01T22:36:00Z,2025-10-01T22:36:00Z,,,,
termux/termux-app,2831035242,4760,closed,fix: ensure session list updates run on UI thread,rpt0,2025-09-16T01:03:52Z,2025-09-30T22:44:58Z,2025-09-30T22:44:58Z,,,,
termux/termux-app,2867420777,4784,closed,Create Crypto,KURMAN2803,2025-09-28T09:02:14Z,2025-09-28T11:29:59Z,2025-09-28T09:37:31Z,,,,
termux/termux-app,2864655818,4780,closed,Create Hello world.bst,turgunovafirdavisxon-cpu,2025-09-26T15:43:50Z,2025-09-26T15:56:55Z,2025-09-26T15:56:55Z,,,,
termux/termux-app,2791547123,4744,closed,Update UrlUtils.java,veo3-0,2025-09-02T07:15:08Z,2025-09-23T16:24:35Z,2025-09-23T16:24:35Z,,,,
termux/termux-app,2831009726,4758,closed,Update and rename README.md to 00628983989776,hdydgsgg58-svg,2025-09-16T00:41:18Z,2025-09-21T19:00:25Z,2025-09-21T19:00:25Z,,,,
termux/termux-app,2831041731,4761,closed,NhiRename README.md to 00628983989776,hdydgsgg58-svg,2025-09-16T01:09:15Z,2025-09-21T19:00:09Z,2025-09-21T19:00:09Z,,,,
termux/termux-app,2843846194,4766,closed,Rename README.md to ‪+212 717‑328981‬,hdyhbaga-droid,2025-09-19T13:24:21Z,2025-09-19T13:25:08Z,2025-09-19T13:24:54Z,,,,
termux/termux-app,2833376860,4763,closed,Rename README.md to 8801332718196,hdydgsgg58-svg,2025-09-16T14:50:50Z,2025-09-16T14:52:57Z,2025-09-16T14:52:57Z,,,,
termux/termux-app,2831025615,4759,closed,Rename README.md to 00628983989776,hdydgsgg58-svg,2025-09-16T00:55:11Z,2025-09-16T14:52:33Z,2025-09-16T00:55:42Z,,,,
termux/termux-app,2816869188,4751,closed,Create .env,Sadin11gps,2025-09-10T21:14:35Z,2025-09-10T22:10:20Z,2025-09-10T22:10:20Z,,,,
termux/termux-app,2792872579,4745,closed,Create radil,kontolsandi141-cmyk,2025-09-02T14:19:39Z,2025-09-09T22:56:45Z,2025-09-02T14:20:03Z,,,,
termux/termux-app,2811250352,4750,closed,Create bot.py,biloliddin20100202,2025-09-09T09:39:46Z,2025-09-09T09:41:22Z,2025-09-09T09:40:55Z,,,,
termux/termux-app,2808917765,4749,closed,"refactor: Apply DRY, KISS, and SOLID principles to improve architecture",erdalgunes,2025-09-08T16:55:48Z,2025-09-08T16:57:38Z,2025-09-08T16:57:38Z,,,,
termux/termux-app,2791519174,4743,closed,Update TermuxActivityTest.java,veo3-0,2025-09-02T07:03:29Z,2025-09-02T07:11:42Z,2025-09-02T07:11:42Z,,,,
termux/termux-app,2517827022,4541,closed,Create LICENSE,Afkjdhmsud,2025-05-13T23:19:34Z,2025-08-31T08:39:25Z,2025-05-13T23:33:24Z,,,,
termux/termux-app,2782445470,4730,closed,Access instagram I'd password ,piuuuthakur135-ui,2025-08-28T17:11:03Z,2025-08-29T04:44:42Z,2025-08-28T17:36:22Z,,,,
termux/termux-app,2495780671,4522,closed,GitHub releases/v0.118.2,Damidkk19,2025-05-02T14:14:47Z,2025-08-29T00:12:57Z,2025-05-02T14:18:22Z,,,,
termux/termux-app,2780203786,4729,closed,Create deploy.yml,Ali-uchiwa,2025-08-28T02:35:13Z,2025-08-28T03:29:52Z,2025-08-28T03:29:52Z,,,,
termux/termux-app,2733252262,4695,closed,Create Hacking,thakurrajpal957-jpg,2025-08-10T04:58:38Z,2025-08-25T20:12:38Z,2025-08-10T05:27:06Z,,,,
termux/termux-app,2760450855,4717,closed,Removed maven publish,awkoo,2025-08-20T16:51:33Z,2025-08-20T16:52:22Z,2025-08-20T16:52:22Z,,,,
termux/termux-app,2758151084,4715,closed,Create Ixt.bot,arkoadhikary633-spec,2025-08-20T01:35:27Z,2025-08-20T01:49:51Z,2025-08-20T01:49:51Z,,,,
termux/termux-app,2757823615,4714,closed,Update and rename README.md to pkg update -y,notla123v-ux,2025-08-19T22:40:39Z,2025-08-19T22:57:54Z,2025-08-19T22:57:54Z,,,,
termux/termux-app,2751461716,4710,closed,Updated guide for disabling phantom process killer via wireless debuging. (Signal 9 Error),OHUVERSE,2025-08-17T18:45:50Z,2025-08-17T18:58:07Z,2025-08-17T18:58:07Z,,,,
termux/termux-app,2009339706,4083,closed,Added: Advanced Mouse Mode setting,rigrig,2024-08-07T22:38:33Z,2025-08-11T13:01:21Z,2025-08-11T13:01:21Z,,,,
termux/termux-app,2733334155,4696,closed,AndroidManifest.xml,bbn44670-rgb,2025-08-10T07:55:30Z,2025-08-10T13:49:48Z,2025-08-10T08:15:01Z,,,,
termux/termux-app,2733336020,4697,closed,AndroidManifest.xml,bbn44670-rgb,2025-08-10T07:58:37Z,2025-08-10T08:15:25Z,2025-08-10T08:15:20Z,,,,
termux/termux-app,2710843318,4683,closed,Create Android 5,lanagd,2025-07-31T17:30:13Z,2025-07-31T19:03:50Z,2025-07-31T17:31:51Z,,,,
termux/termux-app,2710873652,4684,closed,spam,lanagd,2025-07-31T17:44:10Z,2025-07-31T19:03:23Z,2025-07-31T17:47:00Z,,,,
termux/termux-app,1229351861,3233,closed,Android 10,Quanseo,2023-02-05T05:36:04Z,2025-07-31T12:50:35Z,2023-02-05T08:08:21Z,,,,
termux/termux-app,2684539729,4660,closed,Crispy4222 patch 1,Crispy4222,2025-07-22T07:55:52Z,2025-07-22T08:33:21Z,2025-07-22T07:58:13Z,,,,
termux/termux-app,2662395139,4646,closed,Create nano bot.py,essajahsgabsbsb,2025-07-13T16:28:38Z,2025-07-13T16:30:22Z,2025-07-13T16:28:55Z,,,,
termux/termux-app,2652342539,4643,closed, abundu,zarni125,2025-07-09T09:56:44Z,2025-07-09T11:54:21Z,2025-07-09T11:54:21Z,,,,
termux/termux-app,2642108439,4638,closed,Update jitpack.yml,zull713,2025-07-04T18:23:17Z,2025-07-04T18:25:01Z,2025-07-04T18:23:44Z,,,,
termux/termux-app,2642102545,4637,closed,Update settings.gradle,zull713,2025-07-04T18:19:19Z,2025-07-04T18:20:21Z,2025-07-04T18:20:12Z,,,,
termux/termux-app,2592711283,4603,closed,Master x11 submodule tmp,jiaxinchen-max,2025-06-14T16:08:57Z,2025-06-22T21:45:34Z,2025-06-14T16:17:28Z,,,,
termux/termux-app,2608648514,4615,closed,Create 豆瓣,zjj47,2025-06-21T01:11:57Z,2025-06-21T01:12:29Z,2025-06-21T01:12:20Z,,,,
termux/termux-app,2597586460,4607,closed,Bump commons-io:commons-io from 2.5 to 2.14.0,dependabot[bot],2025-06-17T05:20:29Z,2025-06-17T05:26:30Z,2025-06-17T05:25:20Z,,,,
termux/termux-app,2594302893,4605,closed,T e l/master,Keshav25,2025-06-16T03:07:11Z,2025-06-16T03:08:13Z,2025-06-16T03:08:08Z,,,,
termux/termux-app,2584458850,4596,closed,Create TIC TAC TOE,agam235,2025-06-11T14:28:19Z,2025-06-11T14:29:38Z,2025-06-11T14:29:29Z,,,,
termux/termux-app,2580004723,4594,closed,Update debug_build.yml,zauber7wald,2025-06-10T04:17:59Z,2025-06-10T04:18:06Z,2025-06-10T04:18:06Z,,,,
termux/termux-app,2553859322,4571,closed,Build on arm64 with github action,hannesa2,2025-05-30T06:23:49Z,2025-06-04T06:47:37Z,2025-06-04T06:47:25Z,,,,
termux/termux-app,2556149014,4574,closed,Create Calculadora pro,daviddd813,2025-05-31T03:45:21Z,2025-05-31T03:51:49Z,2025-05-31T03:51:39Z,,,,
termux/termux-app,2551136372,4568,closed,Create Main.py,ramshidruziyev,2025-05-29T04:40:08Z,2025-05-29T04:44:50Z,2025-05-29T04:44:49Z,,,,
termux/termux-app,2441625143,4480,closed,Usable Termux project for latest Android Studio + Compilable and usable same as old one,Comical78,2025-04-06T12:05:38Z,2025-05-27T10:46:19Z,2025-05-27T10:46:18Z,,,,
termux/termux-app,2512351703,4535,closed,Update FileReceiverActivityTest.java,AhmedXCoder,2025-05-11T22:30:33Z,2025-05-27T09:26:33Z,2025-05-27T09:26:33Z,,,,
termux/termux-app,2512359597,4537,closed,Update TermuxActivityTest.java,AhmedXCoder,2025-05-11T22:48:09Z,2025-05-27T09:26:18Z,2025-05-27T09:26:17Z,,,,
termux/termux-app,2502423433,4530,closed,orrsummary.yml,USAxamir,2025-05-06T18:58:27Z,2025-05-27T09:25:39Z,2025-05-27T09:25:39Z,,,,
