repo_full_name,id,number,title,state,comments,created_at,updated_at,closed_at,user_login,labels
geekxh/hello-algorithm,2711371664,390,判断扑克牌是否是顺子,open,0,2024-12-02T10:23:33Z,2024-12-02T10:23:33Z,,luckily-man,
geekxh/hello-algorithm,2620016937,81,蜂鸟云怎么样？蜂鸟云好用吗？,open,0,2024-10-29T03:18:03Z,2024-10-29T03:18:03Z,,fengniaoyun,
geekxh/hello-algorithm,2381596932,80,www.geekxh.com 打不开了,open,0,2024-06-29T09:09:11Z,2024-06-29T09:09:11Z,,Telly-S,
geekxh/hello-algorithm,1985603706,79,可不可以做個人,open,2,2023-11-09T13:16:03Z,2024-05-09T06:26:52Z,,ty0820,
geekxh/hello-algorithm,1977315662,78,免费的很泛，深度不够也不够详细。zip资源是设密码的。,open,0,2023-11-04T12:40:33Z,2023-11-04T12:40:33Z,,Ljcheng247,
geekxh/hello-algorithm,1698483681,74,诱导分享，关注微信,closed,2,2023-05-06T05:59:03Z,2025-05-21T10:48:14Z,2025-05-21T10:48:14Z,huruiyi,
geekxh/hello-algorithm,1244149183,71,Hello World ,open,0,2022-05-22T05:07:31Z,2022-05-22T05:07:31Z,,Malcolm-Max,
geekxh/hello-algorithm,1242902625,70,编程学习,open,0,2022-05-20T09:50:13Z,2022-05-20T09:50:13Z,,Wazxcvb,
geekxh/hello-algorithm,1138375316,69,公众号关注不了，提示违规,open,0,2022-02-15T08:54:29Z,2022-02-15T08:54:29Z,,dijkstr,
geekxh/hello-algorithm,1110883328,67,Hej,closed,0,2022-01-21T20:16:48Z,2022-01-21T20:17:01Z,2022-01-21T20:17:01Z,Mirrorsea,
geekxh/hello-algorithm,970243426,65,English translations..??,open,1,2021-08-13T09:48:08Z,2023-03-30T07:48:46Z,,yash3001,
geekxh/hello-algorithm,963219476,64,学习,open,0,2021-08-07T12:16:45Z,2021-08-07T12:16:45Z,,wuhuangwenxuan,
geekxh/hello-algorithm,960085664,63,cs-book 密码错误,open,2,2021-08-04T08:49:23Z,2021-12-29T07:22:52Z,,liuxianyi,
geekxh/hello-algorithm,949268100,61,项目自荐 【📚JVM底层原理解析 + 面试知识点整理】,closed,0,2021-07-21T02:47:31Z,2021-07-26T10:46:27Z,2021-07-26T10:46:27Z,shaoxiongdu,
geekxh/hello-algorithm,819731713,57,zip文件需要密码，密码是多少呢？,closed,3,2021-03-02T07:34:01Z,2021-03-28T14:28:25Z,2021-03-28T14:28:25Z,jinl2011,
geekxh/hello-algorithm,793085284,55,最长公共前缀(14)-内存优化,closed,0,2021-01-25T06:44:20Z,2021-03-28T14:28:40Z,2021-03-28T14:28:40Z,wangfeiing,
geekxh/hello-algorithm,791755776,54,miss,closed,0,2021-01-22T07:00:08Z,2021-03-28T14:28:44Z,2021-03-28T14:28:44Z,luckysta,
geekxh/hello-algorithm,776359552,53,面经解压密码不对啊,closed,1,2020-12-30T09:29:13Z,2021-02-01T08:26:11Z,2021-02-01T08:26:11Z,yihechu,
geekxh/hello-algorithm,752936484,52,大佬 你这个网站是用静态生成器生成的么？,closed,6,2020-11-29T15:07:07Z,2020-11-30T08:14:12Z,2020-11-30T08:14:12Z,aixiaoo,
geekxh/hello-algorithm,748052246,51,句qu,closed,0,2020-11-21T16:31:02Z,2021-03-28T14:28:48Z,2021-03-28T14:28:48Z,wuliuquan,
geekxh/hello-algorithm,741686586,47,下载了压缩包解压不了,closed,1,2020-11-12T15:18:08Z,2020-11-12T16:58:16Z,2020-11-12T15:26:41Z,woshiyexinjie,
geekxh/hello-algorithm,738447748,45,????,closed,0,2020-11-08T11:45:31Z,2020-11-08T11:45:51Z,2020-11-08T11:45:51Z,songping5201314,
geekxh/hello-algorithm,708794777,43,【0到n-1中缺失的数字】这道题目答案有误,closed,0,2020-09-25T09:35:24Z,2020-10-05T03:45:47Z,2020-10-05T03:45:47Z,mercynoo,
geekxh/hello-algorithm,699113250,41,密码？？？？？？？？,closed,0,2020-09-11T09:58:36Z,2020-09-13T11:59:33Z,2020-09-13T11:59:01Z,Castile,
geekxh/hello-algorithm,698764891,40,木马？Windows Defender 报毒，云盘下载,closed,1,2020-09-11T03:03:22Z,2020-09-13T11:58:07Z,2020-09-13T11:58:07Z,aaazz47,
geekxh/hello-algorithm,689742116,39,排序专栏-基本分类中的图解有误，线性时间和非线性时间写反了,closed,1,2020-09-01T01:55:31Z,2020-09-02T07:59:51Z,2020-09-02T07:59:51Z,GeIato,
geekxh/hello-algorithm,688148921,38,"hello, 您的微信号不能添加了。。",closed,1,2020-08-28T15:17:36Z,2020-08-31T10:42:21Z,2020-08-31T10:42:21Z,ghost,
geekxh/hello-algorithm,687650159,37,解压需要密码,closed,2,2020-08-28T01:47:05Z,2020-08-28T04:08:47Z,2020-08-28T04:08:47Z,FT19960715,
geekxh/hello-algorithm,687461896,36,Hello algo,closed,0,2020-08-27T18:48:05Z,2020-08-28T01:56:04Z,2020-08-28T01:56:04Z,muonsirius,
geekxh/hello-algorithm,685651255,35,cs-book 电子书解压密码是啥,closed,1,2020-08-25T17:10:31Z,2020-08-26T02:44:45Z,2020-08-26T02:44:45Z,Way-To-AGI,
geekxh/hello-algorithm,683958578,33,大佬，我想帮你写js语言的,closed,1,2020-08-22T08:42:39Z,2020-08-24T03:50:28Z,2020-08-24T03:50:28Z,1gehunzi,
geekxh/hello-algorithm,683332111,32,No Licenses for each type of content?,closed,1,2020-08-21T06:28:25Z,2020-08-24T03:50:09Z,2020-08-24T03:50:09Z,yeahnoob,
geekxh/hello-algorithm,682526345,31,good!,closed,1,2020-08-20T08:30:04Z,2020-08-21T05:16:44Z,2020-08-21T05:16:39Z,liuhongwei1998,
